20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,stable,uc
1.333333333,0,0,2,1.666666667,13.16020463,4.749326871,2.567851373,0,0.003769521,0,0,0.666666667,1.828756058,1.333333333,0.366720517,3.851911686,6.984383414,6.91814755,2.895261174,0.16908993,0.007539041,0,0,6351,15,16
3.42380137,0.666666667,1.443778539,6.434075342,15.20034247,34.60644977,31.36815068,24.65781963,33.27026256,6.227739726,2.666666667,5,1.676084475,1.432648402,3.331335616,7.928082192,18.91381279,32.93807078,30.56563927,27.46575342,20.89526256,3.521974886,2.454623288,1.832762557,9961,15,16
3,0,0,1.334952767,10.42240216,5.055330634,11.51309042,11.98650472,13.40593792,0.666666667,3.674763833,1.666666667,1,1,2.182186235,11.07206478,8.795681511,11.3951417,5.552226721,7.018623482,6.804318489,0.941700405,1.707962213,0.666666667,8626,16,16
12.92738708,8.354774157,9.732418525,21.90451687,27.11863922,34.3401944,35.49885649,16.21583762,12.17581475,30.33790738,14.23870783,15.95283019,8.039736993,8.891366495,12.73899371,13.92510006,22.36277873,27.37449971,19.5971984,23.34076615,18.68724986,11.29016581,9.27672956,7.436821041,26970,18,16
1.333333333,0.178959405,0.75728988,5.467981704,3.36535163,10.21841052,5.101772441,5.333333333,7,1.666666667,1.52544311,2.333333333,1,0.333333333,0.518010292,3.263579188,8.185534591,6.563464837,19.71726701,3,2.690394511,0.60806175,2.819611206,0.666666667,14289,22,16
2.666666667,0,0,0.333333333,4.333333333,6.333333333,17.33333333,4.52613539,3.935732648,0.992859183,0,0,0.512425021,0.333333333,0.411596687,2.333333333,6.025706941,5.308768923,6.641245358,5.156526707,5.391888032,1,0,0,13414,23,16
12.77044025,6.714694111,6.606060606,15.3324757,15.18124643,20.99399657,21.34362493,19.49428245,8.410806175,16.88507719,18.23670669,18.22469983,6.022298456,9.060320183,5.372784448,4.74757004,10.45883362,21.24070898,15.19068039,17.59233848,16.17610063,11.4974271,12.01629503,8.588336192,27907,24,16
2.666666667,0.530094467,1,3,13.35924426,7.980296896,9.736032389,13.84642375,18.13090418,2,5.1365722,1.865047233,1.666666667,1.437246964,4.896356275,10.00134953,10.68259109,14.89176788,5.497705803,9.846963563,7.500404858,2.099595142,2.198650472,0.776248313,8618,27,16
9.333333333,7.666666667,6.735818476,21.28741221,20.06104808,32.42598595,31.36439762,17.73770935,15.77903836,30.15964344,6.268503512,8.611291194,3.686655862,4.055375473,6.908427877,23.76823339,17.17531064,15.48541329,14.69611021,21.03592653,10.40815775,7.450027012,6.223392761,3.900864398,24725,30,16
0,0,0,1,1.489994282,15,2,2.961692396,0,0,0,0,0.333333333,0,1.921669525,0.666666667,1.979988565,6.388221841,6.223556318,2.13950829,0,0.232132647,0,0.075471698,9114,31,16
3.821592443,0.645883941,1.666666667,4.995411606,8.056410256,19.98947368,14.92010796,12.33792173,18.54736842,4,2.925506073,5.333333333,1.581916329,0.666666667,2.333333333,4.89608637,13.75519568,16.57894737,12,11.62294197,8.889608637,1.361673414,1.100134953,2.253441296,11796,34,16
4.209368752,0,0,0.666666667,4,3.666666667,13.33904599,3,2.333333333,1,0,0,1.313624679,3.333333333,0,3.280205656,2.686375321,16.43387604,1.84947158,1.095972579,3.569265924,0,0,0,3266,36,16
3.314735336,1.666666667,1.235193133,8.323032904,28.21030043,43.53018598,44.06123033,41.16795422,55.46552217,9.866094421,3.977110157,3.268669528,2.051788269,1.540772532,2.053218884,12.78054363,23.32732475,31.70300429,22.04005722,55.62288984,51.79341917,5.992560801,2.752503577,1.336194564,7254,38,16
16.27395412,8.243724696,7.986774629,18.04507422,17.14358974,23.13333333,27.6245614,24.66261808,9.076653171,16.4582996,20.22834008,22.08502024,7.20242915,8.425910931,6.155195682,6.895816464,13.83076923,26.10391363,26.29689609,35.17462888,25.63130904,10.00674764,16.94439946,8.634817814,28291,40,16
2.314739962,1.087577472,1.351926704,4.793317165,7.057935866,17.65750472,13.30288332,10.65561843,15.78927513,3.388574508,2.175963352,4.054971706,0.925895985,0.210455403,1.592562652,4.182161143,12.98113716,15.95607653,11.49205066,12.34141741,10.07572083,1.452977634,0.624898949,0.924009701,13260,43,16
3,1.666666667,2.959725793,9,6.91888032,26.96543845,20.90516995,9.698371894,5.965438446,2.476149672,2.395886889,4.333333333,2,0,3.228506141,6.351613825,18.40102828,7.062553556,15.3618966,8.136246787,3.802342188,1.918023422,3.274493002,1.274778635,19905,44,16
3.99742268,1,0.843069874,5.650057274,15.64776632,32.09364261,33.56672394,26.76002291,37.00114548,7.11626575,2.333333333,4.804982818,1.816151203,1,2.015177549,8.579610538,20.95876289,26.4430126,19.38287514,33.49828179,30.15721649,3.37628866,1.756872852,2.218785796,9599,46,16
3.842632332,0.490128755,1,3.509871245,14.16051502,8.228898426,12.490701,16.47782546,18.58054363,2.057796853,6.888412017,3.38683834,2.137052933,0.858369099,5.128469242,10.23719599,11.53562232,17.03748212,5.202288984,9.019456366,6.434334764,1.906151645,2.859513591,1.292703863,8967,48,16
0,0.701754386,1.11120108,11.86666667,2.555735493,21.77165992,8.087179487,9.155465587,6.889608637,6.814844804,1.617273954,2.350607287,0.333333333,0.403508772,1.536842105,2.609446694,11.62186235,6.735492578,17.93279352,7.855330634,5.885020243,3.580836707,2.251282051,0.515249663,21430,49,16
3.51702432,0.693276109,1,3.918741059,15.24062947,9.162517883,13.73361946,18.99856938,19.6658083,2.17167382,6.678397711,3.321602289,2.091845494,1.417453505,5.444062947,10.36623748,12.55078684,17.60829757,7.227753934,12.18483548,6.131044349,2.797424893,3.069241774,1.218311874,8965,50,16
5.902027992,1.313624679,1.117680663,9.616109683,11.23593259,22.75835476,37.6949443,16.86232505,12.49871465,8.124535847,2.725506998,5.333333333,2.316766638,1.666666667,2.732933448,13.86575264,20.11482434,18.16052556,15.36818052,20.77149386,8.005712654,8.200514139,2.288489003,1,18506,53,16
9.254520918,6.808636977,6.835897436,21.6682861,21.13279352,30.63562753,29.04129555,15.63940621,14.2099865,31.33333333,6.180296896,9.000269906,3.705533063,3.672334683,12.79487179,18.02968961,11.96518219,19.99082321,17.45317139,16.95465587,11.00809717,8.280161943,6.059919028,4.859379217,25353,56,16
2.612489307,0,0,0.333333333,3.683490163,2.666666667,12.01796407,2.763615626,2.22041631,1,0,2.170230967,0.870829769,2.675506131,0.333333333,2.348445965,3.065012831,13.20159681,2.587111491,1,2.597946963,0,0,0.711434274,3256,59,16
1.333333333,0.590818363,0.73253493,3.728542914,4.740233818,20.77416595,16.10208155,7.107499287,3.521243228,0.871114913,0.333333333,2.067864271,0.658397491,0,2.395209581,3.892215569,13.89278586,10.24493869,13.11719418,8.77388081,4.968063872,1.742229826,1,0,18563,61,16
4.715922108,0.333333333,0.666666667,2.073310424,9.302119129,10.19959908,22.99427262,8.450171821,9.503150057,2.73997709,2.797250859,2.540091638,1.226804124,0.688430699,0.621706758,5.556414662,11.21649485,8.538946163,11.33247423,7.238545246,6.130584192,2.145475372,0.934135166,1.052691867,14101,71,16
8.020565553,5.666666667,5.080548415,13.92287918,11.0148529,25,26.17652099,14.02456441,8.666666667,11.33333333,5.102256498,8.303913168,3.917452157,3.307626392,6.16223936,5.524992859,12.33333333,13.52784919,9.808340474,12.13824622,10.43844616,3,5,3.692373608,25826,84,16
13.38564894,10.83733562,8.902801601,30.60634648,13.31217839,29.8273299,25.94768439,12.4834191,13.8350486,15.19096627,11.12950257,13.22670097,7.666666667,7.148370497,5.735849057,10.02401372,14.03287593,13.29759863,15.76329331,7.779302459,12.63379074,7.540308748,7.919096627,6.117781589,24285,5,17
3,0,0,1.030988952,4.993532741,8.181891673,17.44704931,5.502559957,4.020210186,1.666666667,0.630557801,0.675559148,0.452438696,0.352196174,0.847749933,2.75397467,8.362166532,8.365669631,7.04095931,8.578011318,4.798976017,1.666666667,0,0.151711129,14461,5,17
7.666666667,6.611380798,7.500809061,20.29018339,16.16558792,32.69579288,28.63214671,15.94039914,14.07874865,25.16990291,6.117583603,8.285329018,3.80798274,3.808522114,8.874056095,17.95711974,16.9789644,17.13619202,15.57065804,14.22572816,11.33683927,9.915048544,8.618122977,4.160194175,24737,7,17
2.272260274,1.204908676,0.957191781,6.283390411,20.64726027,35.45976027,38.20719178,31.6586758,43.24914384,8.966038813,2.333333333,4.076484018,1.451484018,0.875570776,1.354166667,10.53481735,21.73030822,26.5722032,16.60901826,45.9783105,38.1609589,4.844748858,1.666666667,1.792237443,8520,7,17
2,0,0,1.196112064,5.393367639,3.303316181,18,1.813893654,2,1.666666667,0,0.612635792,0.52058319,2.078330475,0.411663808,2.31675243,11.95740423,8.34105203,5.098056032,0.666666667,0.666666667,0.383361921,0,0.279302459,2467,10,17
14.00313658,8,7.004562304,16.01197605,15.66124893,20.05816938,21.82264043,20.45223838,8.082121471,15.69803251,20.03022526,21.11690904,6.390932421,8.837182777,4.853721129,4.780724266,12.50784146,24.20473339,15.85771315,26.607927,21.97490733,11.12432278,15.33361848,9.335614485,28132,19,17
3.602630074,1,0.333333333,6.789308176,17.03344768,22.03973699,12.35906232,21.20125786,32.00743282,7.327901658,3.559748428,0.365065752,1.475986278,0.333333333,1.666666667,7.067753002,11.35448828,13.96455117,5.221269297,18.48999428,22.99857061,5.381932533,2.125786164,0.333333333,7280,23,17
8.674378749,7.276206798,5.462439303,19.03570408,12.63867466,27.92259354,26.10082833,13.33618966,11.45615538,12.15966867,6.708369037,9.800914025,5.333333333,3.666666667,4.650385604,7.108254784,16.59383033,9.439874322,13.73978863,12.63467581,10.75921165,4.803770351,5.585546987,3.666666667,25076,28,17
10.44225272,5.333333333,6.012578616,15.51257862,15.56946827,21.64293882,22.38507719,20.04145226,9.205831904,17.0051458,14.11806747,13.55145798,4.726700972,6.522012579,5.685534591,6.160663236,11.47284162,16.44739851,18.99656947,11.97798742,12.70297313,12.6163522,9.36049171,6.386792453,27670,30,17
1.666666667,0.733790346,1.789203085,2.333333333,0.333333333,7.257926307,2.540417024,1,0.666666667,1,1.333333333,1.666666667,2.353041988,0.104827192,0.783776064,1.666666667,1.333333333,1.333333333,2.832333619,0.353041988,0.21022565,0.487289346,0.662382177,0,21739,39,17
0.717990276,0,0.626958401,5.657752566,2.646137223,9.533495408,3.735818476,5.333333333,5.666666667,0.252025932,0.666666667,0,1.108860076,0.333333333,0.587250135,4.746353323,6.824689357,6.292544571,11.89924365,2.333333333,1.087790384,0.980821178,1.666666667,0.323068612,13215,39,17
2.267694064,2.119863014,1,7.689212329,23.04509132,31.09218037,18.83333333,28.53481735,40.91752283,10.15639269,4.905821918,1.640410959,1.114726027,0.94663242,1.866438356,12.8076484,20.31107306,18.55736301,14.14098174,27.36015982,36.13013699,8.412100457,2.076484018,1.119863014,5934,40,17
1.666666667,0,0,0.355345912,4.686106346,1.94053745,8.902515723,5.928530589,3.39679817,0.333333333,0,0.92109777,1,0.823613493,0.333333333,4.977987421,5.34105203,7.5485992,3.587478559,2.315323042,1.997427101,0,0,0.604631218,4583,46,17
2.666666667,1.260782634,1.245072836,5.963153385,5.637246501,22.09483005,19.71808055,9.196515281,5.076549557,1.666666667,0.749785775,1.666666667,1.006855184,0.703227649,2.730934019,3.544130249,17.72122251,7.799485861,13.04627249,10.2482148,2.813767495,1.37989146,0.874892888,0.333333333,18831,48,17
3.951442445,0,0,0.666666667,4.693801771,3.16652385,12.49014567,2.883176235,1.93916024,1.30848329,0,1.986860897,1.224221651,2.932305056,0.333333333,3.775207084,3.886032562,19.5341331,2.027135104,1.556983719,2.238788917,0.30848329,0,0.782347901,2839,52,17
3.953934192,0.902145923,0.620028612,5.656652361,7.584263233,19.50472103,32.39942775,13.0211731,9.61602289,4.37453505,1.667525036,3.67267525,1.001716738,1.470958512,0.953361946,6.650643777,16.53333333,23.16423462,14.127897,22.03490701,8.48211731,5.093848355,0.744778255,0.040343348,17630,57,17
2.047089041,2.205479452,2.230593607,3.069920091,0.687214612,8.151826484,3.512557078,1.39326484,1.036244292,1.532248858,1.730022831,1.628710046,1.783961187,0.137271689,0.369292237,1.492009132,2.321347032,1.954623288,6.91466895,1.16010274,0.448344749,0.485159817,0.298515982,0,21564,58,17
1.629534419,0.988860326,1.353041988,5.531276778,8.225649814,32.4187375,28.57469294,14.91859469,7.839760069,1.710368466,0.548129106,2,1.53898886,0.684661525,2.306769494,4.89545844,18.29962868,18.04712939,17.85175664,19.55012853,11.13653242,2.843187661,1.347043702,0.333333333,20137,61,17
2,0,0,0.105488851,4.649799886,1.666666667,9.706117782,4.812464265,2.833619211,0.666666667,0,0.548885077,1,0.722412807,0.091480846,3.292738708,4.476558033,9.755860492,2.314751286,1.166380789,2,0,0,0.215551744,4127,70,17
1.666666667,0.938303342,0.666666667,5.215081405,4.341902314,20.09425878,15.06198229,6.615252785,3.156812339,0.990859754,0.479005998,2.204512996,0.666666667,0,1.662382177,4.596972294,12.49271637,10.39760069,13.32504999,9.66381034,4.415309911,1.415309911,1.552127963,0,18568,83,17
8.281062554,6.215367038,5.866895173,19.32419309,13.27392174,28.4038846,25.80405598,13.54612968,10.47043702,14.02427878,5.882319337,8.333333333,4.666666667,3.107683519,5.982005141,12.15195658,13.65067124,11.33904599,12.15424165,8.493573265,7.686946587,5.116823765,5.612682091,3.333333333,25066,5,18
2.666666667,0,0,2.137103685,4.949443016,9.788060554,19.5786918,5.980291345,4.666666667,1.650956869,0.666666667,1.560982576,0.666666667,0.333333333,0.646958012,4.241359612,11.29363039,11.17366467,8.447300771,9.605541274,4.702656384,1.984290203,0,0.333333333,14798,9,18
5.464883847,1.333333333,1,8.406537007,12.68665586,22.35359265,38.73257699,16.17450027,13.59319287,8.129659643,2.774986494,5.333333333,1.519178822,1.647487844,2.343868179,12.08400864,19.91842247,19.60183684,20.56915181,23.04781199,10.04700162,9.426526202,2.003241491,0.722042139,18208,10,18
9.333333333,5.333333333,5.843339051,14.36220698,14.91452258,20.04945683,22.83847913,21,8.315037164,14.58547742,11.54688393,12.89594054,4,6.303602058,4.771583762,4.63836478,10.60148656,19.29102344,16.16895369,17.29702687,15.3619211,10.31160663,8.187535735,6.487135506,27960,11,18
10.33333333,7.333333333,6.826580227,22.43246894,12.65099946,28.66936791,26.09616424,13.64667747,12.44165316,12.27714749,7.492706645,11.05537547,6.411129119,3.918962723,5.15991356,7.910858995,16.66693679,10.69908158,14.17774176,13.02971367,12.8830362,5.430578066,5.284710967,5,24766,12,18
8.333333333,7.058604917,8.957690109,31.72698685,8.452258433,28.47341338,23.78244711,9.353058891,11.81046312,13.72813036,11.69982847,7.333333333,3.936821041,3.210120069,5.565180103,15.15494568,16.6700972,19.43825043,20.47369926,16.25929102,19.37907376,8.862492853,9.03030303,2.891080617,23629,18,18
2.682104059,1.241566609,2.314179531,7.79130932,6.951972556,26.30731847,20.80617496,10.15694683,5.605488851,1.784162379,1,2,1.422813036,0.333333333,3.746426529,5.76700972,17.83847913,7.341623785,10.94768439,9.438536306,4.344196684,1.984562607,2.015151515,0.941109205,19901,18,18
3.751858205,0.901943968,0.770440252,6.540594626,7.769010863,20.81532304,33.43624929,13.36849628,9.708404803,4.666666667,1.653802173,3.666666667,1,1.470554603,0.963693539,7.517152659,17.72612922,24.54488279,14.85448828,23.20954831,9.149799886,5.530017153,0.734705546,0,17631,20,18
11.61063465,6.886220698,6.666666667,16.71726701,16.50343053,23.21926815,23.54288165,18.78530589,9.343624929,19.44082333,15.16180675,13.18210406,4.686106346,7.435391652,6.090337336,6.301600915,13.36306461,15.28273299,19.73499142,8.475414523,12.44311035,14.80503145,9.116066324,6.07890223,27393,26,18
2.788164666,2.333333333,1,7.279016581,21.21898228,28.4565466,17.28101772,29.22298456,39.3913665,11.49342481,6.25728988,0.801315037,1.518867925,0.968267581,1.660663236,11.2275586,16.0460263,19.4079474,11.60005718,23.35448828,29.33533448,9.524013722,3,0.350200114,5218,27,18
2.850200114,1.228987993,1.177815895,4,7.297884505,18.53945111,14.27301315,11.11520869,16.14894225,4.227272727,1.727844483,2.655803316,0.884791309,0,1.844482561,4.164093768,14.9271012,19.38250429,10.85305889,14.11463694,12.61492281,1.394511149,0.197255575,0.413950829,13626,28,18
1.333333333,0,0,2.054747648,1.666666667,12.73852295,5.24180211,2.648417451,0.074992871,0,0,0,0.666666667,1.981750784,1.156829199,0.360707157,3.78956373,6.955517536,5.843741089,3.49073282,0,0,0,0,6097,33,18
6.728914039,5,5.624360011,19.21584479,4.358124495,19.92805174,16.34896254,6.998113716,7.39746699,8.669361358,7.269469146,6.325788197,2.379412557,3.178119105,3.019401778,4.603071948,6.992993802,8.480194018,16.79762867,6.613581245,10.80840744,4.900026947,6.307464295,2.664780383,24147,36,18
1.940251572,0,1.955688965,6.333333333,5.034591195,11.36220698,6.563750715,5.854774157,11.24757004,1.775586049,2.352487136,2.57518582,0.90165809,0.325900515,1,4.318753573,10.88679245,7.761292167,21.47284162,2.897369926,7.660663236,0.470554603,3.239565466,0.876500858,14298,38,18
14.6995426,8.296455117,7.784162379,17.59176672,16.70182962,21.56660949,25.3950829,22.8976558,8.690108634,16.25242996,19.99714122,21.59348199,6.479988565,8.392224128,5.786735277,6.485991995,13.86620926,24.61492281,23.26786735,31.78787879,24.68124643,10.0920526,16.4488279,8.58862207,28238,40,18
2.515151515,0.809319611,1.745568897,12.20240137,23.69582619,29.94825615,26.45425958,39.39708405,50.60291595,9.020869068,1.145797599,0,1.07890223,1.26700972,5.633790738,9.913664951,12.98913665,30.48570612,10.29188107,32.0217267,26.67238422,8.149799886,3.89193825,0,6223,40,18
3.480010805,0.557536467,1.60723933,6.057266343,12.38060508,28.37115073,24.14829822,19.52836305,26.23824959,5.26904376,2.666666667,4.473527823,1.666666667,1.175310643,3.136682874,7.162884927,16.60075635,26.27984873,22.31631551,21.19556996,16.00243112,2.538897893,2.143165856,2.098865478,10329,41,18
8,5.430329041,5,14.12017167,11.66666667,24.94878398,26.51616595,13,9.156795422,11.83805436,5,8.333333333,4.078397711,2.937625179,5.640629471,6.674105866,12,12.0869814,10.87038627,9.113018598,9.660944206,3.43776824,4.764520744,3.666666667,25538,44,18
1.666666667,0,0,0.851701783,7.432468936,3.803889789,11.68503512,8.248784441,8.517558077,0.703403566,2.031874662,1.333333333,0.333333333,0.666666667,0.666666667,11.95029714,6.254997299,6.483792545,6.801458671,4.092382496,6.990005402,0.370070232,1.222582388,0.431118314,8635,60,18
3.75235647,0.892602114,0.960868323,5.255641245,13.97743502,30.84661525,30.26306769,24.4204513,33.12139389,5.873750357,2.333333333,4.774350186,1.700942588,0.755212796,1.666666667,7.041988003,20.34018852,28.89460154,18.96543845,29.79234504,27.89174522,2.661810911,2,2.144530134,9968,65,18
10.52487136,6.910520297,6.399371069,16.85220126,17.79102344,23.89079474,28.92938822,18.04631218,10.48942253,22.42881647,12.8184677,14.02773013,3.590909091,7.221841052,9.316180675,5.693253288,18.49399657,19.94339623,13.34219554,10.29588336,17.40823328,11.17409949,10.23041738,4.695540309,27004,75,18
11.03544883,6.830760435,6.736134934,18.66209262,16.31761006,21.92738708,24.08776444,19.5077187,10.05803316,24.78730703,15.19039451,13.47970269,4.275014294,6.86535163,5.907375643,6.799313894,13.60263007,13.63636364,20.4296741,8.251572327,12.9757004,19.06060606,9.045168668,6,27298,77,18
3.817125878,0,0,1,4.666666667,3.666666667,13.63722312,2.333333333,2.075094543,1,0,1.624797407,0.696380335,3.249054565,0.333333333,4.143976229,4.361966505,20.76634252,2,1.40734738,2.666666667,0,0,0.805780659,2642,81,18
16.9527897,11.15908441,12.12103004,32.10844063,33.48211731,41.8148784,39.40228898,20.8260372,18.68898426,50.89957082,16.46752504,20.3751073,6.374248927,12.00772532,16.90500715,29.48211731,20.6758226,35.05693848,29.25350501,22.90014306,18.33762518,18.07639485,18.89670959,10.37968526,25648,5,19
5,1,0.927125506,4.263967611,8.557894737,12.73360324,26.92550607,10.01376518,8.569500675,4.693117409,1.742780027,3.333333333,1,0.555465587,1.883130904,8.027530364,15.77651822,11.01997301,13.58677463,16.17112011,10.32496626,6.740350877,0.717408907,0.666666667,17011,5,19
5,1,0.918758435,4.734682861,8.896896086,13.32550607,26.75762483,9.970040486,8.642375169,4.529824561,1.745209177,3.333333333,0.956815115,0.572739541,1.865587045,8.855060729,17.40539811,11.69122807,13.90283401,16.64480432,10.52793522,7.005668016,0.964642375,0.666666667,17012,6,19
11.29223744,6.426369863,6.337328767,17.53710046,15.64440639,21.90097032,22.17009132,18.96004566,8.781678082,20.24457763,16.65810502,14.93692922,5.309646119,7.91010274,6.201769406,6.672374429,11.5696347,17.59874429,18.43721461,12.58504566,13.11729452,14.11101598,10.52968037,7.111015982,27672,9,19
13.91852487,8.054316752,7.333333333,14.99857061,15.65122927,21.20068611,20.24128073,18.4028016,7.585191538,15.68381933,20.66580903,20.29931389,6.843339051,10.43138937,5.397369926,4.595483133,11.46255003,18.89736993,13.57261292,20.10977702,16.73327616,11.28101772,14.39108062,9.306174957,27969,18,19
17.57469294,9.618109112,10.5638389,23.3784633,21.77406455,27.83976007,34.75207084,28.0585547,11.64610111,24.91488146,22.64467295,22.39188803,8.853184804,9.926592402,7.676378178,9.922022279,14.40188518,27.58926021,35.23193373,29.7552128,26.73493288,15.71808055,16.78491859,10.21479577,28335,18,19
10.60906758,7.758768178,8.886227545,23.39692044,20.2041631,30.15711434,29.23096664,15.82805817,14.88052466,42.95580268,6.678357571,8.730538922,4,3.584260051,11.61220416,23.9047619,13.47305389,12.47533504,12.67037354,16.34473909,9.407470773,8.705731394,6.986883376,3.71257485,25039,19,19
2.220411664,0,0,0.408519154,4.223842196,7.559176672,16.88021727,4.753287593,4.144082333,1.098056032,0.481989708,0,0.493424814,0.666666667,0.342481418,1.819039451,6.488564894,8.435963408,6.795025729,6.116352201,4.847627216,1.333333333,0,0,13776,23,19
11.00940975,7.172512119,6.852865697,16.25520388,14.87510693,20.89734816,21.35557457,19.1568292,8.847447961,20.70715711,16.94952951,16.23068149,5.257770174,9.030225264,6.512403764,5.799258626,10.63102367,18.40747077,17.45024237,14.1140576,13.50926718,13.9857428,11.0641574,7.709153122,27763,26,19
3.289954338,0.891267123,0.666666667,7.293949772,13.80993151,19.33333333,11.19977169,19.61643836,28.55479452,6.086472603,2.590182648,0.71489726,1.326484018,0.333333333,2.333333333,7.630136986,8.876426941,10.87813927,3.719748858,19.08276256,22.20861872,7.154109589,2.085616438,0.414383562,8557,27,19
1.93273906,0.933279308,1.5545651,3.688816856,6.333333333,16.62155592,11.9465154,9.889249055,14.58400864,3.600216099,2.333333333,3.455159373,0.773095624,0.181523501,1.631550513,3.482982172,12.55402485,13.41950297,10.56131821,10.83981632,9.364937871,1.289032955,0.666666667,0.858725014,13258,29,19
2,0,1.443110349,0.548313322,0.333333333,6.362492853,2.397369926,1,0.440823328,1.054888508,0.766152087,1.194968553,1.730417381,0,0.309891366,0.313321898,1.235277301,2.047169811,5.58004574,1,0.136649514,0.125500286,0.191538022,0,21149,39,19
14.66666667,9.616881259,9.41888412,28.41545064,10.12503577,24.90329041,22.29785408,9.594563662,11.5304721,15.25293276,13.04778255,12.31502146,6.150500715,5.954506438,5.231187411,6.530472103,10.20143062,11.01716738,16.04749642,9.051216023,10.57596567,8.803433476,9.20286123,4.98769671,24627,42,19
1.828879892,0.332253711,1.998920378,5.333333333,6.130634278,13.66666667,9.744939271,7.279892038,12.52469636,2.608636977,2,2.693117409,0.831848853,0.332253711,1.461808367,5.796221323,12.09905533,9.610796221,12.0437247,4.831039136,6.516869096,0.333333333,1.293927126,0.681781377,13247,50,19
1.427877749,1.066552414,1.235361325,7.83033419,28.36532419,45.28391888,50.89345901,44.64695801,58.45701228,10.22822051,3.391316767,2.771493859,1.177949157,1.256212511,2.680377035,12.30934019,24.76149672,36.68723222,28.7840617,53.63010568,48.40359897,7.121108255,2.568123393,1.339902885,7250,56,19
1.766923736,0.150242788,1.74493002,4.992859183,6.071693802,12.67980577,9.009425878,6.666666667,12.52242217,2.549842902,2.216795201,2.954584404,0.811196801,0.150242788,1.15052842,5.247929163,12.35247072,9.3041988,11.62382177,3.898029135,7.744358755,0.333333333,1.622107969,0.774635818,13605,70,19
12,6.666666667,6.570850202,14.24480432,14.34871795,21.25910931,17.71443995,15.72145749,6.629689609,11.16464238,21.00512821,16,5.963022942,8.963022942,5.195411606,4.370310391,9.682321188,14.65209177,17.72982456,23.53927126,15.18488529,8.683130904,15.30121457,6.333333333,27854,71,19
2.376824034,0,0,1.255221745,5.008583691,6.676967096,17.87467811,5.769098712,5.375965665,1.715021459,1.255221745,1.996852647,0.333333333,0.333333333,0.343347639,4.31130186,7.912446352,5.070386266,7.131902718,3.332188841,6.356223176,1.430042918,0.333333333,0.666666667,13762,9,20
6.666666667,5.176520994,5.461868038,22.88003428,4.993144816,21.83147672,17.38103399,7.252499286,8.449871465,10.48757498,7.856041131,6.287917738,2.333333333,3.176520994,2.982862039,5.318766067,6.960582691,10.05398458,15.68923165,6.649243073,11.00342759,6.580405598,6.257069409,2.965724079,23978,10,20
2.805031447,0.332761578,2.003716409,5.333333333,5.892224128,13.39251001,9.330760435,6.947970269,12.33390509,2.396226415,2.505145798,3.962550029,1.15894797,0.332761578,1.342481418,5.630074328,12.48370497,9.779302459,11.80789022,4.281303602,7.961978273,0.333333333,1.541738136,1.276443682,13606,16,20
3.327625571,1.082762557,1.811073059,5.085045662,7.549086758,17.98202055,13.1489726,11.11073059,15.59817352,3.666666667,2.573059361,4.992009132,1.017123288,0.551940639,2.14326484,4.900684932,13.9277968,15.62928082,11.0744863,12.17180365,10.00570776,1.741152968,0.822203196,1.331050228,12897,17,20
8.229149798,6.692577598,7.619703104,21.62024291,17.33144399,33.34035088,30.41835358,16.85020243,14.54008097,27.51417004,5.862078273,7.959784076,4.088529015,4.408636977,7.466126856,19.08070175,15.56464238,17.9608637,16.84912281,15.14224022,9.482051282,9.411066127,8.127125506,4.584345479,24733,18,20
6.666666667,4.333333333,3.505569837,11.22964867,10.56869466,24.8417595,26.68723222,13.70179949,7.502142245,12.68608969,4.666666667,8.404170237,2.816338189,2.666666667,5.467866324,6.277063696,9.378748929,16.5655527,15.11968009,11.84204513,11.64067409,3.149671522,4.355612682,4.631248215,26226,22,20
1.894601542,1,1.378748929,5.375606969,7.173093402,27.9274493,24.61096829,11.93658955,6.391602399,1.333333333,0.666666667,2,1.249071694,0.137103685,2.46958012,4.118537561,21.204513,10.25821194,14.10825478,13.39045987,5.753213368,1.960582691,1.454155955,0.333333333,20144,30,20
4.33933162,0.221365324,0.635247072,3.736075407,13.28563268,8.067694944,12.78006284,14.15938303,16.33333333,1.921165381,6.412167952,3.333333333,1.217366467,1.330477007,1.430448443,11.80719794,13.33933162,17.83547558,5.492430734,9.698657526,6.361896601,1.56669523,2.862896315,1.603256213,10445,36,20
2.203544883,1.523156089,0.985991995,4,6.935105775,18.40566038,14.43138937,11.09805603,15.90994854,3.837621498,1.548885077,2.197255575,0.601772441,0,1.638650658,4.182104059,13.91223556,19.8810749,10.93710692,13.86506575,12.32361349,1.252144082,0.162378502,0.313893654,13627,56,20
4.825042882,2.114922813,0.576901086,6,15.20040023,21.8133219,16.68010292,20.88050314,32.3887936,7.412521441,5.17238422,4.716981132,2.255574614,0.89079474,1,7.349056604,10.64351058,12.24128073,6.603773585,24.63036021,35.97884505,3.522298456,2.615208691,1.4514008,8203,58,20
